Unnamed: 0,Greek Entry,Entry,Definition,IsRoman,PossibleGreek
1351,ale,אַמְבּוּלַנְס,"ambulance.  [Fren. from earlier hôpital ambulant (lit.: ‘a walking hospital’), from L. ambulāns, pres. part. of ambulāre (= to go about, walk), which prob. stands for *amb-alāre, from amb- (= both), and *al- (= to go), whence also Gk. ale (= ceaseless roaming), alasthai, alainein (= to wander about), L. alūcinārī (= to wander in mind). See ‘hallucinate’ in my CEDEL.) | ",True,"['αλέ', 'ἄλη']"
1336,allos,אַלֶּרְגְּיָה,"allergy.  [Modern L. allergia, coined about 1905 by Clemens von Pirquet, an Austrian pediatrist, from Gk. allos (= another), and ergon (= work). See אַלֶּגוֹרֽיָה and אֶרְג and cp. אֶנֶרְגְּיָה.] | ",True,"['άλλος', 'άλλως']"
361,aloe,אָהָל,"1 aloe. [Of uncertain origin. Perhaps borrowed from agaruh, aguruh (= aloewood), which are prob. of Dravidian origin. Gk. aloe (= aloe), is prob. a Heb. loan word. See ‘aloe’ in my CEDEL.]2an alkalic plant used as a soap. [Of uncertain origin. Perhaps borrowed from agaruh, aguruh (= aloewood), which are prob. of Dravidian origin. Gk. aloe (= aloe), is prob. a Heb. loan word. See ‘aloe’ in my CEDEL.]3mesembryanthemum (botany).  [Of uncertain origin. Perhaps borrowed from agaruh, aguruh (= aloewood), which are prob. of Dravidian origin. Gk. aloe (= aloe), is prob. a Heb. loan word. See ‘aloe’ in my CEDEL.] | ",True,"['ἀλωή', 'αλόη']"
1177,aloe,אַלְוַי,"aloe (plant).  [L. aloē, from Gk. aloe, prob. borrowed from Heb. אַֽהָלִים, אֲהָלוֹת, which are perhaps borrowed from Old I. agaruḥ, aguruḥ (= aloewood).] | ",True,"['ἀλωή', 'αλόη']"
1509,alphabet,אַנְאַלְפָבֵּית,"analphabetic.  [Formed from privative pref. an- and alphabet, from L. alphabētum, compounded of Gk. alpha and beta (names of the first two letters of the Gk. alphabet).]  | ",True,[]
1413,amiantos,אַמְיַנְטוֹן,"name of a kind of asbestos.  [Gk. amiantos (lithos), lit.: ‘undefiled (stone)’, from privative pref. a- and miatos (= stained, defiled), verbal adj. of mianein (= to stain, defile), which derives from IE base *mei-, *mai- (= to stain, defile). See ‘miasma’ in my CEDEL.] | ",True,"['αμίαντος', 'ᾰ̓μῐᾰ́ντως']"
1387,ammon,אָמוֹן," ‘Amon’ — name of the ancient Egyptian sun god, orig. the local god of Thebes.  [Egypt. Amūn, whence also Akka. Amūnu, Gk. Ammon (identified by the Greeks with Zeus). cp. אַמּוֹנִיט.] | ",True,"['ἄμμον', 'Ἄμμων']"
1393,ammoniakon,אַמּוֹנְיָק,"ammoniac.  [L. ammōniacum, from Gk. ammoniakon (= a resinous gum), prob. from orig. Armeniakon (= Armenian), through the intermediate form armoniakon, occurring in the works of ancient authors beside ammoniakon; so called because first found in Armenia.] | ",True,"['ἀμμωνιακόν', 'αμμωνιακών']"
25772,amomon,קִנָּמוֹן," cinnamon.  [A word of foreign origin. Gk. kinnamonon is a Heb. loan word. The Greek word has been altered from orig. kinnamonon, prob. under the influence of Gk. amomon, a spice plant.]  | ",True,"['ἄμωμον', 'ἀμώμων']"
9658,amonon,חֲמָם,"Amomum (a genus of plants).  [Together with Syr. חֲמַאֽמָא, Arab. ḥamāma (= a spice plant), prob. derived from חמם (= to be warm). Gk. amonon (= a spice plant), whence L. amōmum (of s.m.) is of Sem. origin.] | ",True,[]
1404,amorphos,אֲמוֹרְפִי,"amorphous.  [Formed with suff. □ִי from Gk. amorphos (= without form, shapeless, deformed) from privative pref. a- and morphe (= form, shape), which is of uncertain origin.] | ",True,"['άμορφος', 'ᾰ̓μόρφως']"
1455,amphibios,אַמְפִיבִּי,"amphibian, amphibious.  [Back formation from Gk. amphibios (= living a double life; i.e. ‘on land and in water’), from amphi (= around, round, about), and bios (= life).] | ",True,"['ᾰ̓μφῐβῐ́ως', 'αμφίβιος']"
1458,amphitheatron,אַמְפִיתֵיאַטְרוֹן,", amphitheater.  [L. amphitheātrum, from Gk. amphitheatron (lit. meaning ‘having seats for spectators all round’, from amphi (see אַמְפִיבִּי) and theatron (= theater). See תֵּיאַטֽרוֹן.] | ",True,"['αμφιθεάτρων', 'ἀμφιθέατρον']"
21509,amylon,עֲמִילָן,"starch.  [From Gk. amylon (= fine meal, starch), properly neuter of the adjective amylos (= not ground at the mill), from privative pref. a– and myle (= mill). See privative pref. ‘a-’ and ‘mill’ in my CEDEL.]  | ",True,"['αμύλων', 'ἄμυλον']"
1614,analyticos,אֲנָלִיטִי,"analytic, analytical.  [Modern L. analyticus, from Gk. analyticos (= analytic), from analysis. See אֲנָלִיזָה and suff. □ִי.] | ",True,"['ἀναλυτικός', 'ἀναλυτικῶς']"
1636,anapaistos,אֲנַפֶּסְט,"anapaest — a metrical foot consisting of two short syllables followed by a long one, a reversed dactyl (prosody).  [L. anapaestus, from Gk. anapaistos (= struck back, rebounding), verbal adj. of anapaiein (= to strike back), from ana (= up to; back), and paiein (= to strike) which is cogn. with L. pavīre (= to beat, ram, tread down). See ‘pave’ in my CEDEL.] | ",True,"['ανάπαιστος', 'ᾰ̓νᾰπαίστως']"
1525,androgynos,אַנְדְּרוֹגִינוֹס,"hermaphrodite.  [Gk. androgynos (= man-woman, hermaphrodite), from anes, gen. andros (= man), and gyne (= woman). See ‘androgynous’ and ‘gynandrous’ in my CEDEL.] | ",True,"['ᾰ̓νδρογῠ́νως', 'ανδρόγυνος']"
1526,androlempsia,"אַנְדְּרוֹלוֹמוּסְיָא,  אַנְדְּרוֹלוֹמוּסְיָה","1pestilence. [Gk. androlempsia, for androlepsia (= seizure of men in reprisal of the murder of a citizen abroad), compounded of aner, gen. andros (= man), and the stem of lambanein (= to take). See ‘andro’ and ‘lemma’ in my CEDEL.]2confusion, chaos.  [Gk. androlempsia, for androlepsia (= seizure of men in reprisal of the murder of a citizen abroad), compounded of aner, gen. andros (= man), and the stem of lambanein (= to take). See ‘andro’ and ‘lemma’ in my CEDEL.] | ",True,[]
21014,ankos,עְֹגֶן,"anchor.  [From Talmudic הוֹגִין, עוֹגִין, which is prob. borrowed from Gk. onkinos (= hook), from onkos (of s.m.), which stands in gradational relationship to Gk. ankos (= a bend, hollow), ankon (= bend of the arm, elbow), ankulos (= crooked, curved), ankula (= anchor). See אוּנְקָל.  | ",True,[]
512,ankyle,"אוּנְקָל,  אוּנְקְלִי","hook.  [A loan word from Gk. ankyle (= bend of the arm, hook), which is related to ankylos (= crooked, curved), ankol (= elbow), and cogn. with L. ancus (= crooked, curved), angulus (= angle, corner). See ‘angle’ (corner), and ‘angle’ (fishhook) in my CEDEL.] | ",True,[]
1539,anomalos,אֲנוֹמָלִי," anomalous.  [Formed with adj. suff. □ִי from Gk. anomalos (= unequal), which is formed from privative pref. an and omalos (= even), from omos (= one and the same), which derives from IE base *sem- (= one, together). See ‘same’ in my CEDEL and cp. ‘anomalous’ ibid. cp. אֲנוֹרְמָלִי.] | ",True,"['ᾰ̓νωμᾰ́λως', 'ανώμαλος']"
1544,anonymos,אֲנוֹנִימִי,"anonymous.  [Formed with suff. □ִי from L. anōnymus, from Gk. anonymos (= without a name), from privative pref. an and onyma, dialectal form of onoma (= name). See נוֹמִינָלִי.]  | ",True,"['ἀνωνύμως', 'ανώνυμος']"
1549,anopheles,אֲנוֹפֶלֶס,"Anopheles (a genus of mosquitoes).  [Modern L., from Gk. anopheles (= useless, hurtful, harmful), from privative pref. an and ophelos (= use, help, advantage), whence opsellein (= to increase, enlarge), ophelma (= advantage), which derives from IE base *phel- (= to swell).] | ",True,"['ανωφελές', 'ανωφελής']"
1562,antagonisma,אַנְטָגוֹנִיזְם,"antagonism.  [Gk. antagonisma, from antagonizesthai (= to struggle against), from anti (see אַנְטִי□) and agonizesthai (= to struggle), from agon (= assembly; contest in the games), from agein (= to lead, guide), which is cogn. with L. agere (= to set in motion, drive, lead). See ‘agent’ (adj.) in my CEDEL. For the ending see suff. □ִיזֽם.] | ",True,[]
1586,antares,אַנְטָרֶס,"Antares (astronomy).  [Gk. Antares, lit.: ‘opposite (the planet) Mars’, from anti (= opposite); (see אַנְטִי□), and Ares (= Mars), which derives from are (= bane, ruin). This word is related to arein (= a cursing, menacing).] | ",True,"['αντάρες', 'Ἀντάρης']"
1587,anthrakites,אַנְטְרָצִיט,"anthracite, a kind of hard coal.  [L. anthracītēs (= a kind of bloodstone), from Gk. anthrakites (= a gem), properly subst. use of an adj. meaning ‘resembling coal’, from anthrax, gen. anthrakos (= coal), which is of uncertain origin. For the ending see subst. suff. ‘-ite’ in my CEDEL. Coal is first mentioned about 370 B.C.E. by Theophrastus in his treatise ‘On Stones’, under the name lithos anthrakos (= coal stone). cp. ‘anthra’ and ‘anthracite’ in my CEDEL.] | ",True,"['ανθρακίτες', 'ανθρακίτης']"
18807,antlion,נַטְלָה,"vessel used for washing hands.  [Aram. נַטְלָא. Prob. derived from נְטַל and lit. meaning ‘that which is lifted’ or ‘that which is taken’. נַטְלָא is not borrowed from Gk. antlion (= bucket), as some lexicographers would have it.] | ",True,"['ἀντλίον', 'ἀντλῐῶν']"
23598,aphraktos,פְרִיגָטָה,"frigate.  [It. fregata, from Neapolitan fregate, which prob. derives from Gk. aphraktos (= unfenced; not decked — said of ships), from Gk. pref. ἀ– (see privative pref. ‘a–’ in my CEDEL), and phrassein (= to fence, enclose), which is cogn. with L. farcīre (= to stuff). See ‘farce’ (to stuff, cram), in my CEDEL.] | ",True,"['ἀφράκτως', 'ἄφρακτος']"
1900,aphrodite,אַפְרוֹדִיטָה,"(אַפְרוֹדִיטֵי in PBH) Aphrodite (Greek mythology).  [Gk. Aphrodite, prob. a popular alteration of Aphthothe, Attorethe (a change due to the influence of Gk. aphros, ‘foam’, from Phoen. עשתרת, Heb. עַשְׁתֹּרֶת (= the goddess of love), which is related to Akka. Ashtarte, Ishtar. See עַשְׁתֹּרֶת. The explanation of the name Aphrodite by Hesiod as ‘(the goddess) born of the foam (of the sea)’ is folk etymology. For the change of sh to ph cp. Heb. שׁוּם, Arab. thum, VArab. fūm (= garlic); Heb. גָּדִישׁ, Arab. jadath, VArab. jadaf (= mound, tumulus); and the Russian proper name Feodor, which derives from Gk. Theodoros (= Theodore). cp. אַסְטֵרוֹאִיד.] | ",True,"['Αφροδίτη', 'Ἀφρόδῑτε']"
25971,aphron,קֶצֶף," foam, froth.  [A hapax legomenon in the Bible, occurring Hos. 10:7 and usually rendered by ‘foam froth’, after Aquilas, who translates it by Gk. aphron, and the Vulgate, which renders it by spuma. According to several scholars קֶצֶף II means ‘splinter’, but this rendering is justly rejected by most authorities.]  | ",True,"['αφρών', 'ἄφρον']"
1768,apo,אַפּוֹ□," pref. in words of Greek origin meaning ‘from, away from, asunder, separate’.  [Gk. apo (= from, away from), cogn. with Old I. ápa (= away from), L. ab (= away from, from). See ‘of’ in my CEDEL and cp. אַבְּ□. cp. also פּוֹסְט.] | ",True,"['από', 'άπω']"
22430,apo,פּוֹסְט,"after (occurring in L. phrases like פּוסְט סְקְרִיפְּטוּם (= post scriptum), פּוֹסְט פַקְטוּם (= post factum).  [L. post (= behind, after), from earlier * posti, from IE * pos-, enlargement of * po-, whence Gk. apo (= from), L. ab (= away from). cp. אַפּוֹ□, אַבְּ□.] | ",True,"['από', 'άπω']"
1792,apokrypsos,אַפּוֹקְרִיפִים,"Apocrypha, books excluded from the number of the sacred books of the Bible.  [L. Apocrypha, neuter pl. of apocryphus, from Gk. apokrypsos (= hidden away, kept secret), from apokryptein (= to hide away), from apo (= from; see אַפּוֹ□), and kryptein (= to hide) which derives from IE base *qrū-bh-, enlargement of base *qrū (= to hide).] | ",True,[]
1776,apollon,אַפּוֹלוֹ,"Apollo (Greek mythology).  [L. Apollō, from Gk. Apollon, which, according to Usener is related to an obsolete Greek verb meaning ‘to drive away (scil. evil)’, and cogn. with L. pellere (= to beat, strike; to drive). See ‘pulse’ (= throb) in my CEDEL and cp. ‘Apollo’ ibid.] | ",True,"['Ἄπολλον', 'Απόλλων']"
1910,apro,אַפְּרִיל,"April, name of the fourth civil month.  [L. (mēnsis) Aprīlis (lit.: ‘the month of Aphrodite’). from Gk. Apro, a short form of Aphrodite. cp. L. (mēnsis) Maius (= the month of May; properly ‘the month of Jupiter Maius’); see מַאי.] | ",True,[]
1880,apsintheon,אַפְסִנְתִּין,"Artemisia absinthium (botany).  [Gk. apsintheon (= wormwood), for Old Pers. origin.] | ",True,[]
2153,archaikos,אַרְכָאִי,"archaic.  [Gk. archaikos (= old-fashioned, antiquated), from archios (= ancient), from arche (= beginning, origin). See אַרְכִי and suff. □ִי.] | ",True,"['αρχαϊκός', 'ἀρχᾰϊκῶς']"
2162,arche,אַרְכִי,"rule, dominion; term of office, office.  [Gk. arche (= beginning, first cause, origin, first principle; office), from the stem of archein (= to begin, rule), whence also archos (= leader, chief, ruler). cp. אַרְכָאִי, אַרְכִי□, אַרְכִיּוֹן, □ַרֽכֽיָה, the first element in אַרְכֵיאוֹלוֹגְיָה and the second element in מַטְרִיאַרְכָט, הִיֶּרַרְכְיָה, פּוֹלֵימַרְכוּס. cp. also עַרֽכִּי.] | ",True,"['ἄρχε', 'ἀρχή']"
15063,arche,מַטְרִיאַרְכָט,"matriarchy.  [Compounded of L. māter, gen. mātris (= mother), and Gk. arche (= office). See מַטְרוֹנָה and אַרְכִי. For the ending see third suff. ‘-ate’ in my CEDEL.] | ",True,"['ἄρχε', 'ἀρχή']"
21995,arche,עַרְכֵּי," recorder’s office, registry, archives.  [From Gk. arche (= beginning, origin; magistracy, office). See אַרְכִי and cp. עַרְכָּאָה.] | ",True,"['ἄρχε', 'ἀρχή']"
2167,archeion,אַרְכִיּוֹן,"archives.  [Gk. archeion (= public building, town hall), pl. archeia (= public records, the archives), from arche (= beginning, origin). See אַרְכִי.]  | ",True,"['ἀρχεῖον', 'αρχείων']"
2171,archetypon,אַרְכִיטִיפּוּס,"archetype.  [From L. archetypum, from Gk. archetypon (= pattern, model), properly neuter of the adjective archetypos (= stamped first) used as a noun, from arche– (= archi-, ‘first’), and typos (= a blow, mark of a blow). See אַרְכִי□ and טִיפּוּס.] | ",True,"['ἀρχέτυπον', 'αρχετύπων']"
2174,archilestes,אַרְכִילִיסְטִיס,"gang leader, robber, chief.  [Gk. archilestes (= robber chief), compounded of archi– (see אַרְכִי□ and lestes (= robber). See לִסְטִים.] | ",True,"['αρχιληστές', 'αρχιληστής']"
2175,archimandrites,אַרְכִימַנְדְּרִיט,"archimandrite (head of a monastery, or of a group of monasteries, in the Gk. church).  [Med. L. archimandrīta, from Med. Gk. archimandrites. from archi– (= chief; see אַרְכִי□), and mandra (= fold, stable), which is prob. cogn. with Old I. mandurā́ (= stable), mandirán (= room, house, palace, temple).] | ",True,"['αρχιμανδρίτες', 'αρχιμανδρίτης']"
2172,architekton,אַרְכִיטֶקְט,"architect.  [Fren. architecte, from L. architectus, from Gk. architekton (= master builder), from archi– (see אַרֽכִי□) and tekton (= carpenter, builder), which is related to techne (= art, skill, craft). See טֶכְנַאי and cp. אַרְכִיטֶקְטוּרָה.] | ",True,"['ἀρχιτέκτον', 'ἀρχιτέκτων']"
2159,archon,אַרְכוֹן,"ruler.  [From Gk. archon (= ruler), properly pres. part. of archein (= to rule).] | ",True,"['ἀρχόν', 'άρχων']"
586,are,אֹורָטוֹר,"orator.  [L. ōrātor (= speaker, orator), from ōrātus, p. part. of ōrāre (= to speak, pray, beseech), which prob. derives from the IE imitative base *ōr-, *’r-, appearing also in Homeric Gk. are (= I pray). cp. אוֹרָטוֹרְיָה. cp. also אוֹרַקְל.] | ",True,"['άρε', 'Άρη']"
2064,argon,אֵרְגּוֹן,"argon (chemistry).  [Modern L. argon, from Gk. argon, neuter of argos (= idle, inert), contraction of aergos (lit.: ‘not active’), from a- and ergon (= work). See אֶרְגְּ.] | ",True,"['αργών', 'αργόν']"
12310,argyros,כַּסֶּֽפֶת,"argyrosis (plant’s disease).  [Coined from כֶּסֶף (= silver), according to the pattern פַּעֶלֶת serving to form names of diseases (see e.g. אַדֶּמֶת). Properly loan translation of the scientific name argyrosis, which is formed from Gk. argyros (= silver).] | ",True,"['Αργυρώς', 'αργυρός']"
2142,ariston,אֲרִיסְטוֹן,"a solemn feast, festive banquet.  [Gk. ariston (= morning meal, breakfast; later ‘the midday meal’), formed from the locative a(i)eri (= in the morning). The suff. – sto–n in ariston stands for *d-to-, zero degree of root ed- (= to eat), whence Gk. edein, esthiein, L. edere (= to eat).] | ",True,"['ἄριστον', 'άριστων']"
2148,arithmetike,אֲרִיתְמֶטִיקָה,"arithmetic.  [Ultimately from Gk. arithmetike techne (= the art of counting), from arithmein (= to number, count, reckon), from arithmos (= number), from IE base *riī̌ (= to count). Base *rī̌- is prob. an enlargement of base *ar- (= to join), whence L. arma (= weapons), ars (= art), etc. See אַרְטִיסְט and cp. the second element in לוֹגָרִיתְם.] | ",True,"['αριθμητική', 'αριθμητικέ']"
2219,arktikos,אַרְקְטִי,"Arctic.  [L. arcticus, from Gk. arktikos (= of a bear; of the Great Bear; northern), from arktos (= bear; the constellation of the Great Bear; the north), which is cogn. with Old I. ’r̄kṣaḥ, Avestic arĕsshō, L. ursus (= bear). For the ending of אַרְקְטִי, see suff. □ִי. cp. אַנְטְאַרְקְטִי.] | ",True,"['αρκτικός', 'ἀρκτικῶς']"
2097,aroma,אֲרוֹמָה,"aroma.  [Gk. aroma (= fragrance, odor, spice), of uncertain origin.]  | ",True,"['ἄρομα', 'άρωμα']"
2202,arsenikon,אַרְסָן,"arsenic.  [Fren. arsenic, from L. arsenicum, arrhenicum, from Gk. arsenikon, arrenikon (= yellow orpiment), from Med. Pers. zarnīk (= gold, golden; orpiment), whence Modern Pers. and Arab. zarnīk (= orpiment), through the medium of a Sem. language. See זַרְנִיךְ.] | ",True,"['ἀρσενικόν', 'αρσενικών']"
2145,arthron,אֲרִיסְטוֹקְרַטְיָה,"aristocracy.  [Fren. aristocratie, from L. aristocratia, from Gk. aristokratia (= rule or govenment of the best), which is compounded of aristos (= best) and – kratia (= rule of), from kratos (= strength, power, rule). Aristos is superlative to areion (= better), and related to arete (= virtue), areskein (= to make good, conciliate). These words derive from IE base *ar- (= to join), whence also Gk. arthron (= a joint), L. artus (= joint, limb), ars (= art). See אַרְטִיסְט. For the etymology of kratos see □קֽרַטְיָה.] | ",True,"['άρθρων', 'ἄρθρον']"
641,asbestos,אַזְבֶּסְט,"asbestos.  [Gk. asbestos (lit.: ‘unquenchable, inextinguishable’), from pref. a-, and sbestos, verbal adj. of sbennunai (= to quench, extinguish), which derives from IE base *gwes- (= to quench, extinguish).]  | ",True,"['ἄσβεστος', 'άσβηστος', 'ἀσβέστως']"
1694,asemon,אֲסִימוֹן,"1uncoined metal; worn coin. [Gk. asemon (= uncoined metal, bullion), properly subst. use of the neuter of the adj. asemos (= without token), which is formed from privative pref. a-, and sema (= sign, token). See סִימָן.]2metal token (to be used in subways, telephone booths, etc.).  [Gk. asemon (= uncoined metal, bullion), properly subst. use of the neuter of the adj. asemos (= without token), which is formed from privative pref. a-, and sema (= sign, token). See סִימָן.] | ",True,"['ἄσημον', 'ἀσήμων']"
1752,assarion,אִסָּר," a small Roman copper coin.  [Gk. assarion, from L. ās, gen. assis, prob. lit. meaning ‘square piece of metal’ (such as the original form of the coin) and orig. identical with assis, axis (= plank, disc), which is related to asser (= pole, stake, post). See ‘ashlar’ in my CEDEL and cp. second ‘as’ ibid.] | ",True,"['ἀσσᾱρῐ́ων', 'ἀσσάριον']"
1759,aster,אַסְתֵּר,"Aster, a genus of plants of the thistle family.  [Modern L., from L. astér (= star), from Gk. aster; so called from the radiate heads of the flowers. See אַסְטֶרוֹאִיד.] | ",True,"['ἀστερ', 'ἀστήρ']"
25157,aster,קוֹנְסְטֶלַּצְיָה,"constellation.  [Late L. cōnstēllātiō (= a collection of stars), from cōnstēllātus (= starred, studded with stars), from con– (see קוֹנֽ□) and stēllātus (= starred), p. part. of stēllāre (= to set with stars), from stēlla (= star), which stands for * ster-la and is cogn. with Gk. aster, asteron (= star). See אַסֽטֶרוֹאִיד and suff. □ַצְיָה.] | ",True,"['ἀστερ', 'ἀστήρ']"
1683,aster,אַסְטֵרוֹאִיד,"asteroid.  [From Gk. asteroides (= starlike), which is compounded of aster (= star) and - oeides (= -like), from eidos (= form, shape). Gk. aster prob. goes back to an IE primary form *astero, which is of uncertain Sem. origin. It possibly derives from the name of the evening star called after the Sem. goddess Astarte, i.e. Ishtar, Heb. עַשְׁתֹּרֶת. See אַפֽרוֹדִיטָה, and cp. אַסְטְרוֹלוֹג, אַסְטְרוֹנָאוּט, אַסְטְרוֹנוֹם. For the etymology of ‘œides’ see אִידֵיאָה.] | ",True,"['ἀστερ', 'ἀστήρ']"
1683,asteroides,אַסְטֵרוֹאִיד,"asteroid.  [From Gk. asteroides (= starlike), which is compounded of aster (= star) and - oeides (= -like), from eidos (= form, shape). Gk. aster prob. goes back to an IE primary form *astero, which is of uncertain Sem. origin. It possibly derives from the name of the evening star called after the Sem. goddess Astarte, i.e. Ishtar, Heb. עַשְׁתֹּרֶת. See אַפֽרוֹדִיטָה, and cp. אַסְטְרוֹלוֹג, אַסְטְרוֹנָאוּט, אַסְטְרוֹנוֹם. For the etymology of ‘œides’ see אִידֵיאָה.] | ",True,[]
1681,asthenes,אִסְטְנִיס,"sensitive, fastidious, squeamish.  [Gk. asthenes (= weak), lit.: ‘without strength’, from privative pref. a-, and sthenos (= strength), which is of uncertain origin.]  | ",True,"['ασθενής', 'ασθενές']"
1956,astrolabon,אַצְטְרוֹלָב,"astrolabe.  [Med. L. astrolabium, from Gk. astrolabon (organon), lit. ‘startaking (instrument)’, from astron (= star) and the stem of lambanein (= to take).] | ",True,"['ἀστρολᾰ́βον', 'αστρολάβων']"
1684,astrologos,אַסְטְרוֹלוֹג,"astrologer.  [Gk. astrologos (= ‘astronomer’, later ‘astrologer’), compounded of astron (= star), and logos. See אַסְטְרוֹלוֹגְיָה.] | ",True,"['αστρολόγος', 'ᾰ̓στρολόγως']"
1686,astron,אַסְטְרוֹנָאוּט,"astronaut.  [Compounded of Gk. astron (= star) and nautes (= sailor, seaman). See אַסֽטֵרוֹאִיד and נַוָּט.] | ",True,"['άστρων', 'ἄστρον']"
2354,atheos,אַתֵּיאִיזְם,"atheism.  [Fren. athéisme, formed with suff. - isme (see □ִיזֽם) from Gk. atheos (= without god), from privative pref. a- and theos (= god). See תֵּיאִיזְם.] | ",True,"['ἄθεος', 'ᾰ̓θέως']"
2362,athletes,אַתְלֵט,"athlete.  [L. athlēta, from Gk. athletes (= combatant, champion), from athleo (= I contend for a prize), from athlos, contracted from aethlos. The first element of this word is perhaps cogn. with Old I. vā́-yati (= he fatigues himself); the second element is of unknown origin.]  | ",True,"['αθλητές', 'αθλητής']"
2364,athletikos,אַתְלֵטִיקָה,"athletics.  [From L. athlēticus, from Gk. athletikos (= athletic), from athletes. See אַתְלֵט.] | ",True,"['ᾱ̓θλητῐκῶς', 'ἀθλητικός']"
